Province_State,Admin2,Population,Lat,Long
Georgia,Stewart,6621,32.07996777,-84.83208037
Georgia,Sumter,29524,32.03650571,-84.19821492
Georgia,Talbot,6195,32.69642758,-84.53351366
Georgia,Taliaferro,1537,33.56543317,-82.88136816
Georgia,Tattnall,25286,32.04785085,-82.05539188
Georgia,Taylor,8020,32.55792548,-84.25077141
Georgia,Telfair,15860,31.92829517,-82.93491155
Georgia,Terrell,8531,31.77527543,-84.44069698
Georgia,Thomas,44451,30.86392347,-83.91847289
Georgia,Tift,40644,31.45743864,-83.5236119
Georgia,Toombs,26830,32.12059861,-82.32957247
Georgia,Towns,12037,34.91369188,-83.74107459999998
Georgia,Treutlen,6901,32.40422134,-82.56904553
Georgia,Troup,69922,33.03349196,-85.02812115
Georgia,Turner,7985,31.71612656,-83.62069378
Georgia,Twiggs,8120,32.67435595,-83.43078662
Georgia,Unassigned,0,0.0,0.0
Georgia,Union,24511,34.82995757,-83.98967069
Georgia,Upson,26320,32.87920671,-84.30024826
Georgia,Walker,69761,34.73376362,-85.30165174
Georgia,Walton,94593,33.78017694,-83.73552314
Georgia,Ware,35734,31.05449097,-82.42224148
Georgia,Warren,5254,33.41146451,-82.67795848
Georgia,Washington,20374,32.96711864,-82.79357039
Georgia,Wayne,29927,31.5521809,-81.91894878
Georgia,Webster,2607,32.04066113,-84.54742852
Georgia,Wheeler,7855,32.12009104,-82.72574721
Georgia,White,30798,34.64624278,-83.74905525
Georgia,Whitfield,104628,34.80987459,-84.96093476
Georgia,Wilcox,8635,31.97496928,-83.43438555
Georgia,Wilkes,9777,33.78290391,-82.74286107
Georgia,Wilkinson,8954,32.80291082,-83.17140684
Georgia,Worth,20247,31.55162306,-83.85090513
Grand Princess,,0,0.0,0.0
Guam,,164229,13.4443,144.7937
Hawaii,Hawaii,201513,19.60121157,-155.5210167
Hawaii,Honolulu,974563,21.45803166,-157.97121819999995
Hawaii,Kalawao,86,21.17882515,-156.9583592
Hawaii,Kauai,72293,22.03935037,-159.5966786
Hawaii,Maui,167417,20.86399628,-156.56890969999995
Hawaii,Out of HI,0,0.0,0.0
Hawaii,Unassigned,0,0.0,0.0
Idaho,Ada,481587,43.4526575,-116.24155159999998
Idaho,Adams,4294,44.89333571,-116.4545247
Idaho,Bannock,87808,42.67002716,-112.2233311
Idaho,Bear Lake,6125,42.28269683,-111.32892379999998
Idaho,Benewah,9298,47.21754179,-116.6586851
Idaho,Bingham,46811,43.21672879999999,-112.3978437
Idaho,Blaine,23021,43.4085812,-113.9752658
Idaho,Boise,7831,43.98829931,-115.7309284
Idaho,Bonner,45739,48.29996017,-116.6017932
Idaho,Bonneville,119062,43.38713372,-111.6161537
Idaho,Boundary,12245,48.76684761,-116.4630179
Idaho,Butte,2597,43.72592209,-113.1735463
Idaho,Camas,1106,43.46665742,-114.8065892
Idaho,Canyon,229849,43.61970148,-116.7095499
Idaho,Caribou,7155,42.77149116,-111.5597683
Idaho,Cassia,24030,42.28347888,-113.6012409
Idaho,Clark,845,44.28496071,-112.3505704
Idaho,Clearwater,8756,46.67459924,-115.6622393
Idaho,Custer,4315,44.24186819,-114.2855494
Idaho,Elmore,27511,43.3507101,-115.4701578
Idaho,Franklin,13876,42.18332217,-111.8149666
Idaho,Fremont,13099,44.22800938,-111.4809943
Idaho,Gem,18112,44.06482372,-116.398376
Idaho,Gooding,15179,42.96927962,-114.8108306
Idaho,Idaho,16667,45.84721541,-115.4634436
Idaho,Jefferson,29871,43.82078483,-112.3131749
Idaho,Jerome,24412,42.68891267,-114.2655033
Idaho,Kootenai,165697,47.67282258,-116.7020872
Idaho,Latah,40108,46.81587887,-116.7113698
Idaho,Lemhi,8027,44.9438088,-113.9309747
Idaho,Lewis,3838,46.23315327,-116.434146
Idaho,Lincoln,5366,43.0012336,-114.1358773
Idaho,Madison,39907,43.78141028,-111.65384740000002
Idaho,Minidoka,21039,42.85518524,-113.6357257
Idaho,Nez Perce,40408,46.32638236,-116.7500975
Idaho,Oneida,4531,42.19494279999999,-112.5407838
Idaho,Out of ID,0,0.0,0.0
Idaho,Owyhee,11823,42.58016894,-116.1693871
Idaho,Payette,23951,44.00545243,-116.7647695
Idaho,Power,7681,42.69254894,-112.83957420000002
Idaho,Shoshone,12882,47.35364087,-115.8916749
Idaho,Teton,12142,43.75303583,-111.2056773
Idaho,Twin Falls,86878,42.35440512,-114.6685381
Idaho,Unassigned,0,0.0,0.0
Idaho,Valley,11392,44.76728382,-115.5676773
Idaho,Washington,10194,44.45275475,-116.7847688
Illinois,Adams,65435,39.98815591,-91.18786813
Illinois,Alexander,5761,37.18049267,-89.32910838
Illinois,Bond,16426,38.88829622,-89.43534887
Illinois,Boone,53544,42.32359279,-88.82345779
Illinois,Brown,6578,39.96209138,-90.75068024
Illinois,Bureau,32628,41.40385234,-89.5283051
Illinois,Calhoun,4739,39.16840183,-90.66330078
Illinois,Carroll,14305,42.06823429,-89.93395545
Illinois,Cass,12147,39.96991073,-90.24734436
Illinois,Champaign,209689,40.13919438,-88.20046615
Illinois,Christian,32304,39.54581621,-89.27780482
Illinois,Clark,15441,39.33425789,-87.78705622
Illinois,Clay,13184,38.75388572,-88.48914513
Illinois,Clinton,37562,38.60704876,-89.42385254
Illinois,Coles,50621,39.51949084,-88.22358557
Illinois,Cook,5150233,41.84144849,-87.81658794
Illinois,Crawford,18667,39.0032229,-87.75954624
Illinois,Cumberland,10766,39.27432424,-88.2401158
Illinois,De Witt,15638,40.17514519,-88.90959682
Illinois,DeKalb,104897,41.89373302,-88.76958483
Illinois,Douglas,19465,39.76768052,-88.21854195
Illinois,DuPage,922921,41.85116968,-88.08642662
Illinois,Edgar,17161,39.6809186,-87.74759563
Illinois,Edwards,6395,38.41353228,-88.05720863
Illinois,Effingham,34008,39.05935711,-88.58969584
Illinois,Fayette,21336,39.00072038,-89.02452658
Illinois,Ford,12961,40.59706922,-88.22350769
Illinois,Franklin,38469,37.99189086,-88.92567818
Illinois,Fulton,34340,40.47289135,-90.20862357
Illinois,Gallatin,4828,37.76430935,-88.22953869
Illinois,Greene,12969,39.35907414,-90.388865
Illinois,Grundy,51054,41.28569601,-88.41905692
Illinois,Hamilton,8116,38.08163641,-88.53883373
Illinois,Hancock,17708,40.40423981,-91.16313899
Illinois,Hardin,3821,37.51810645,-88.26873022
Illinois,Henderson,6646,40.81908672,-90.92491462
Illinois,Henry,48913,41.3533994,-90.13296166
Illinois,Iroquois,27114,40.74717633,-87.82466784
Illinois,Jackson,56750,37.78595185,-89.38232563
Illinois,Jasper,9610,39.01054275,-88.15437049
Illinois,Jefferson,37684,38.29980057,-88.9240025
Illinois,Jersey,21773,39.08869046,-90.35393073
Illinois,Jo Daviess,21235,42.36542373,-90.21094405
Illinois,Johnson,12417,37.45939802,-88.88165419
Illinois,Kane,532403,41.93842729,-88.42861412
Illinois,Kankakee,109862,41.13746989,-87.86205334
Illinois,Kendall,128990,41.59081014,-88.42869583
Illinois,Knox,49699,40.93148779,-90.21330340000002
Illinois,LaSalle,108669,41.34426129999999,-88.88633881
Illinois,Lake,696535,42.3224907,-88.00367925
Illinois,Lawrence,15678,38.71987914,-87.72884035
Illinois,Lee,34096,41.74583951,-89.29977132
Illinois,Livingston,35648,40.89188292,-88.55784752
Illinois,Logan,28618,40.12581572,-89.36638784
Illinois,Macon,104009,39.86064913,-88.96342505
Illinois,Macoupin,44926,39.26119767,-89.92424028
Illinois,Madison,262966,38.83042506,-89.90422563
Illinois,Marion,37205,38.64963204,-88.91899208
Illinois,Marshall,11438,41.0327901,-89.34510444
Illinois,Mason,13359,40.23917274,-89.91824452
Illinois,Massac,13772,37.22078441,-88.71036614
Illinois,McDonough,29682,40.45674722,-90.67775541
Illinois,McHenry,307774,42.32451172,-88.45248227
Illinois,McLean,171517,40.48996987,-88.84621113
Illinois,Menard,12196,40.02742725,-89.80246001
Illinois,Mercer,15437,41.20596782,-90.74290052
Illinois,Monroe,34637,38.27594376,-90.17761038
Illinois,Montgomery,28414,39.23198845,-89.47809254
Illinois,Morgan,33658,39.71654544,-90.20255104
Illinois,Moultrie,14501,39.64187451,-88.62099969
Illinois,Ogle,50643,42.04165196,-89.32184679
Illinois,Out of IL,0,0.0,0.0
Illinois,Peoria,179179,40.78702156,-89.76078901
Illinois,Perry,20916,38.08510853,-89.36856219
Illinois,Piatt,16344,40.01360584,-88.59319339
Illinois,Pike,15561,39.62265059,-90.8877017
Illinois,Pope,4177,37.41391284,-88.56152109
Illinois,Pulaski,5335,37.22631423,-89.13085001
Illinois,Putnam,5739,41.2013541,-89.2869272
Illinois,Randolph,31782,38.05095369,-89.82512254
Illinois,Richland,15513,38.71240969,-88.08475366
Illinois,Rock Island,141879,41.46613806,-90.57042164
Illinois,Saline,23491,37.75332999,-88.54119706
Illinois,Sangamon,194672,39.75836914,-89.65872023
Illinois,Schuyler,6768,40.1571798,-90.61114163
Illinois,Scott,4951,39.6429169,-90.47814431
Illinois,Shelby,21634,39.39133527,-88.80611122
Illinois,St. Clair,259686,38.46996033,-89.93063427
Illinois,Stark,5342,41.09309773,-89.79745866
Illinois,Stephenson,44498,42.35129217,-89.662598
Illinois,Tazewell,131803,40.50716185,-89.51404662
Illinois,Unassigned,0,0.0,0.0
Illinois,Union,16653,37.47119609,-89.25548938
Illinois,Vermilion,75758,40.18417171,-87.73384359
Illinois,Wabash,11520,38.44272901,-87.84922065
Illinois,Warren,16844,40.84925021,-90.6147432
Illinois,Washington,13887,38.35309213,-89.40982703
Illinois,Wayne,16215,38.42955355,-88.42586459
Illinois,White,13537,38.08706198,-88.17657461
Illinois,Whiteside,55175,41.75509713,-89.91556058
Illinois,Will,690743,41.44619267,-87.97862712
Illinois,Williamson,66597,37.73033511,-88.92994027
Illinois,Winnebago,282572,42.33641854,-89.16085327
Illinois,Woodford,38459,40.78579374,-89.20973757
Indiana,Adams,35777,40.7457653,-84.93671406
Indiana,Allen,379299,41.09194313,-85.06800636
Indiana,Bartholomew,83779,39.20744865,-85.89558181
Indiana,Benton,8748,40.60626947,-87.31093999
Indiana,Blackford,11758,40.47388153,-85.32499702
Indiana,Boone,67843,40.0509304,-86.46841646
Indiana,Brown,15092,39.19605589,-86.22868909
Indiana,Carroll,20257,40.580783200000006,-86.56198812
Indiana,Cass,37689,40.76135835,-86.34830753
Indiana,Clark,118302,38.48015445,-85.70510334
Indiana,Clay,26225,39.39561833,-87.11723506
Indiana,Clinton,32399,40.30319754,-86.47277257
Indiana,Crawford,10577,38.28814402,-86.44518825
Indiana,Daviess,33351,38.70186039,-87.07185406
Indiana,DeKalb,43475,41.39804622,-84.99906934
Indiana,Dearborn,49458,39.14647946,-84.97333539
Indiana,Decatur,26559,39.30712658,-85.50087166
Indiana,Delaware,114135,40.22787247,-85.39732772
Indiana,Dubois,42736,38.36597551,-86.87924170000002
Indiana,Elkhart,206341,41.59761169,-85.85875695
Indiana,Fayette,23102,39.63684962,-85.17797541
Indiana,Floyd,78522,38.32117957,-85.90385377
Indiana,Fountain,16346,40.12361933,-87.24217689
Indiana,Franklin,22758,39.4142482,-85.06062647
Indiana,Fulton,19974,41.0469907,-86.26252745
Indiana,Gibson,33659,38.30393723,-87.58054938
Indiana,Grant,65769,40.51587228,-85.65468702
Indiana,Greene,31922,39.03630547,-86.96223202
Indiana,Hamilton,338011,40.07306535,-86.05244729
Indiana,Hancock,78168,39.82304555,-85.77566351
Indiana,Harrison,40515,38.19467379,-86.10948271
Indiana,Hendricks,170311,39.76719009,-86.51037283
Indiana,Henry,47972,39.93029017,-85.39625719
Indiana,Howard,82544,40.48527731,-86.11351892
Indiana,Huntington,36520,40.82907273,-85.48822092
Indiana,Jackson,44231,38.90915820000001,-86.03851889
Indiana,Jasper,33562,41.02078733,-87.11553319
Indiana,Jay,20436,40.43781032,-85.00576229
Indiana,Jefferson,32308,38.78576239,-85.43633383
Indiana,Jennings,27735,38.99588883,-85.62710784
Indiana,Johnson,158167,39.48994426,-86.10149107
Indiana,Knox,36594,38.68861576,-87.4194665
Indiana,Kosciusko,79456,41.24521668,-85.86312322
Indiana,LaGrange,39614,41.64232188,-85.42674232
Indiana,LaPorte,109888,41.54366008,-86.74072188
Indiana,Lake,485493,41.41874274,-87.38277575
Indiana,Lawrence,45370,38.84112637,-86.48361629
Indiana,Madison,129569,40.16143691,-85.71964711
Indiana,Marion,964582,39.78163624,-86.13826325
Indiana,Marshall,46258,41.32467367,-86.26185087
Indiana,Martin,10255,38.7099921,-86.80373186
Indiana,Miami,35516,40.76940965,-86.04525048
Indiana,Monroe,148431,39.16130004,-86.52414358
Indiana,Montgomery,38338,40.04034823,-86.89335024
Indiana,Morgan,70489,39.47899078,-86.44573375
Indiana,Newton,13984,40.95610449,-87.39635768
Indiana,Noble,47744,41.39672484,-85.41966713
Indiana,Ohio,5875,38.955305,-84.96515993
Indiana,Orange,19646,38.54118920000001,-86.49523093
Indiana,Out of IN,0,0.0,0.0
Indiana,Owen,20799,39.31145587,-86.83900724
Indiana,Parke,16937,39.77202286,-87.20375833
Indiana,Perry,19169,38.07809328,-86.63741946
Indiana,Pike,12389,38.40112197,-87.23574907
Indiana,Porter,170389,41.45986947,-87.06848888
Indiana,Posey,25427,38.02097333,-87.86480429
Indiana,Pulaski,12353,41.04166107,-86.69890683
Indiana,Putnam,37576,39.66437981,-86.84517605
Indiana,Randolph,24665,40.15734772,-85.01139319
Indiana,Ripley,28324,39.10235626,-85.26212744
Indiana,Rush,16581,39.62002287,-85.4655599
Indiana,Scott,23873,38.68672078,-85.74627859
Indiana,Shelby,44729,39.52305623,-85.79158570000001
Indiana,Spencer,20277,38.01519732,-87.0079644
Indiana,St. Joseph,271826,41.61756781,-86.29040834
Indiana,Starke,22995,41.27890281,-86.64686895
Indiana,Steuben,34594,41.64423868,-85.00101094
Indiana,Sullivan,20669,39.08952258,-87.41414469
Indiana,Switzerland,10751,38.82767338,-85.03022429
Indiana,Tippecanoe,195732,40.38872739,-86.89413959
Indiana,Tipton,15148,40.31123252,-86.05234925
Indiana,Unassigned,0,0.0,0.0
Indiana,Union,7054,39.62550777,-84.92497066
Indiana,Vanderburgh,181451,38.02658833,-87.58763124
Indiana,Vermillion,15498,39.8523352,-87.46160542
Indiana,Vigo,107038,39.42944561,-87.39169027
Indiana,Wabash,30996,40.84704239,-85.79328272
Indiana,Warren,8265,40.34728141,-87.35602659
Indiana,Warrick,62998,38.08922676,-87.2716085
Indiana,Washington,28036,38.60219804,-86.1049363
Indiana,Wayne,65884,39.8633444,-85.01044989
Indiana,Wells,28296,40.72934187,-85.22132966
Indiana,White,24102,40.74911165,-86.86492015
Indiana,Whitley,33964,41.13863784,-85.50791236
Iowa,Adair,7152,41.33075609,-94.47105874
Iowa,Adams,3602,41.02903567,-94.69932645
Iowa,Allamakee,13687,43.28383218,-91.37860922
Iowa,Appanoose,12426,40.74324454,-92.86865906
Iowa,Audubon,5496,41.6844628,-94.90581859
Iowa,Benton,25645,42.08011739,-92.06463573
Iowa,Black Hawk,131228,42.4704581,-92.30524729
Iowa,Boone,26234,42.03657094,-93.9313999
Iowa,Bremer,25062,42.77461496,-92.31795937
Iowa,Buchanan,21175,42.4709188,-91.83510825
Iowa,Buena Vista,19620,42.73545875,-95.15100162
Iowa,Butler,14439,42.73172833,-92.79015971
Iowa,Calhoun,9668,42.38521079,-94.64046046
Iowa,Carroll,20165,42.03617207,-94.86032705
Iowa,Cass,12836,41.33149454,-94.92792482
Iowa,Cedar,18627,41.77233777,-91.13246684
Iowa,Cerro Gordo,42450,43.08177563,-93.2612239
Iowa,Cherokee,11235,42.73538914,-95.62389402
Iowa,Chickasaw,11933,43.06001295,-92.31773347
Iowa,Clarke,9395,41.02868181,-93.78499767
Iowa,Clay,16016,43.08247182,-95.15096481
Iowa,Clayton,17549,42.84443388,-91.34133693
Iowa,Clinton,46429,41.89981633,-90.53275096
Iowa,Crawford,16820,42.03718237,-95.3819718
Iowa,Dallas,93453,41.68560356,-94.04127625
Iowa,Davis,9000,40.74773536,-92.41005468
Iowa,Decatur,7870,40.73742757,-93.78645949
Iowa,Delaware,17011,42.47104597,-91.3664492
Iowa,Des Moines,38967,40.92012606,-91.18326592
Iowa,Dickinson,17258,43.37787725,-95.1510206
Iowa,Dubuque,97311,42.46815349,-90.88181925
Iowa,Emmet,9208,43.37782951,-94.67858943
Iowa,Fayette,19650,42.86271799,-91.8441231
Iowa,Floyd,15642,43.06000529999999,-92.78940097
Iowa,Franklin,10070,42.73270384,-93.26256925
Iowa,Fremont,6960,40.74542720000001,-95.60129045
Iowa,Greene,8888,42.03614551,-94.39658081
Iowa,Grundy,12232,42.40183723,-92.78829551
Iowa,Guthrie,10689,41.68378965,-94.50111014
Iowa,Hamilton,14773,42.38382428,-93.70197703
Iowa,Hancock,10630,43.08178477,-93.73454884
Iowa,Hardin,16846,42.38353877,-93.23654611
Iowa,Harrison,14049,41.68330137,-95.81558439
Iowa,Henry,19954,40.98767962,-91.54436349
Iowa,Howard,9158,43.35671042,-92.31702714
Iowa,Humboldt,9558,42.7764426,-94.20722537
Iowa,Ida,6860,42.38696136,-95.51355387
Iowa,Iowa,16184,41.68630265,-92.0643373
Iowa,Jackson,19439,42.17178824,-90.57354837
Iowa,Jasper,37185,41.68576082,-93.05567785
Iowa,Jefferson,18295,41.03192394,-91.94849466
Iowa,Johnson,151140,41.67169354,-91.58754744
Iowa,Jones,20681,42.12118609,-91.13139641
Iowa,Keokuk,10246,41.33649833,-92.1785067
Iowa,Kossuth,14813,43.20405458,-94.20691791
Iowa,Lee,33657,40.64181461,-91.48183025
Iowa,Linn,226706,42.07923082,-91.59809485
Iowa,Louisa,11035,41.21842119,-91.26102611
Iowa,Lucas,8600,41.02958964,-93.32780803
Iowa,Lyon,11755,43.38107862,-96.20926845
Iowa,Madison,16338,41.33081904,-94.01554631
Iowa,Mahaska,22095,41.33521503,-92.64083907
Iowa,Marion,33253,41.33445101,-93.09934783
Iowa,Marshall,39369,42.03586837,-92.9990819
Iowa,Mills,15109,41.03299766,-95.61920963
Iowa,Mitchell,10586,43.35638371,-92.78887719
Iowa,Monona,8615,42.05220391,-95.95743843
Iowa,Monroe,7707,41.02988815,-92.8690667
Iowa,Montgomery,9917,41.03018714,-95.15642896
Iowa,Muscatine,42664,41.48370744,-91.1121697
Iowa,O'Brien,13753,43.08310673,-95.62474482
Iowa,Osceola,5958,43.37824276,-95.62422844
Iowa,Out of IA,0,0.0,0.0
Iowa,Page,15107,40.7393172,-95.1497813
Iowa,Palo Alto,8886,43.08193849,-94.67824621
Iowa,Plymouth,25177,42.737633,-96.21366621
Iowa,Pocahontas,6619,42.73420133,-94.67862564
Iowa,Polk,490161,41.68679484,-93.57767461
Iowa,Pottawattamie,93206,41.33640314,-95.53907776
Iowa,Poweshiek,18504,41.68625425,-92.53155731
Iowa,Ringgold,4894,40.73518949,-94.24368535
Iowa,Sac,9721,42.38624071,-95.10547892
Iowa,Scott,172943,41.63935978,-90.61959493
Iowa,Shelby,11454,41.6850066,-95.31015553
Iowa,Sioux,34855,43.08221074,-96.1767568
Iowa,Story,97117,42.03621213,-93.46499005
Iowa,Tama,16854,42.07991767,-92.53266945
Iowa,Taylor,6121,40.73710579,-94.69778563
Iowa,Unassigned,0,0.0,0.0
Iowa,Union,12241,41.0277278,-94.24234847
Iowa,Van Buren,7044,40.75326764,-91.95017958
Iowa,Wapello,34969,41.03064984,-92.40954728
Iowa,Warren,51466,41.33559454,-93.56007641
Iowa,Washington,21965,41.33577126,-91.71725711
Iowa,Wayne,6441,40.73969028,-93.32752197
Iowa,Webster,35904,42.42853483,-94.17987389
Iowa,Winnebago,10354,43.37751174,-93.73407298
Iowa,Winneshiek,19991,43.29094334,-91.84422722
Iowa,Woodbury,103107,42.38979414,-96.0459439
Iowa,Worth,7381,43.37750768,-93.26087602
Iowa,Wright,12562,42.73305373,-93.73515113
Kansas,Allen,12369,37.88582951,-95.30030847
Kansas,Anderson,7858,38.21413251,-95.29272815
Kansas,Atchison,16073,39.53185661,-95.30870026
Kansas,Barber,4427,37.2288586,-98.68460053
Kansas,Barton,25779,38.47889676,-98.75636726
Kansas,Bourbon,14534,37.85508555,-94.84865997
Kansas,Brown,9564,39.82652589,-95.56421698
Kansas,Butler,66911,37.78134351,-96.83878537
Kansas,Chase,2648,38.30292938,-96.59563862
Kansas,Chautauqua,3250,37.14994405,-96.2454192
Kansas,Cherokee,19939,37.16928494,-94.8462897
Kansas,Cheyenne,2657,39.78580976,-101.7318201
Kansas,Clark,1994,37.23577007,-99.81883015
Kansas,Clay,8002,39.34948772,-97.16518128
Kansas,Cloud,8786,39.48028352,-97.64925343
Kansas,Coffey,8179,38.2365018,-95.73379515
Kansas,Comanche,1700,37.19114520000001,-99.27113247
Kansas,Cowley,34908,37.23781842,-96.83776647
Kansas,Crawford,38818,37.50675523,-94.85245778
Kansas,Decatur,2827,39.78468441,-100.4594081
Kansas,Dickinson,18466,38.86600962,-97.15532383
Kansas,Doniphan,7600,39.79067154,-95.14056866
Kansas,Douglas,122259,38.88503636,-95.2925121
Kansas,Edwards,2798,37.88735543,-99.31263309
Kansas,Elk,2530,37.45338105,-96.24369667
Kansas,Ellis,28553,38.91458712,-99.31751551
Kansas,Ellsworth,6102,38.69677695,-98.20462799
Kansas,Finney,36467,38.04340344,-100.7381938
Kansas,Ford,33619,37.69200114,-99.88825298
Kansas,Franklin,25544,38.56443815,-95.28644341
Kansas,Geary,31670,38.99871131,-96.7577178
Kansas,Gove,2636,38.91588178,-100.4829321
Kansas,Graham,2482,39.34987223,-99.88332493
Kansas,Grant,7150,37.56227336,-101.3079758
Kansas,Gray,5988,37.73836671,-100.4369088
Kansas,Greeley,1232,38.4808095,-101.8061079
Kansas,Greenwood,5982,37.8774388,-96.23250453
Kansas,Hamilton,2539,37.99978709,-101.7921066
Kansas,Harper,5436,37.19175361,-98.07578384
Kansas,Harvey,34429,38.04293782,-97.42747573
Kansas,Haskell,3968,37.5620394,-100.8710738
Kansas,Hodgeman,1794,38.08780079,-99.89829881
Kansas,Jackson,13171,39.41673394,-95.79356799
Kansas,Jefferson,19043,39.2347941,-95.38289232
Kansas,Jewell,2879,39.78470589,-98.21820662
Kansas,Johnson,602401,38.88548175,-94.82250877
Kansas,Kearny,3838,38.00017981,-101.321681
Kansas,Kingman,7152,37.55909527,-98.13638678
Kansas,Kiowa,2475,37.55848695,-99.2856537
Kansas,Labette,19618,37.19113093,-95.29849679
Kansas,Lane,1535,38.48119447,-100.4660754
Kansas,Leavenworth,81758,39.20183497,-95.03620809
Kansas,Lincoln,2962,39.04549684,-98.20756994
Kansas,Linn,9703,38.21267844,-94.84254089
Kansas,Logan,2794,38.91735806,-101.148475
Kansas,Lyon,33195,38.45576156,-96.15275715
Kansas,Marion,11884,38.35855394,-97.0985251
Kansas,Marshall,9707,39.78359669,-96.52278974
Kansas,McPherson,28542,38.39184858,-97.64769869
Kansas,Meade,4033,37.23859987,-100.364831
Kansas,Miami,34237,38.56383358,-94.83832189
Kansas,Mitchell,5979,39.39331582,-98.20906732
Kansas,Montgomery,31829,37.19236568,-95.74329258
Kansas,Morris,5620,38.68827511,-96.65128437
Kansas,Morton,2587,37.19141121,-101.79925190000002
Kansas,Nemaha,10231,39.78345387,-96.01392079
Kansas,Neosho,16007,37.55862897,-95.30670046
Kansas,Ness,2750,38.47974157,-99.91547333
Kansas,Norton,5361,39.78443827,-99.90286639
Kansas,Osage,15949,38.65235984,-95.72707998
Kansas,Osborne,3421,39.3503437,-98.76753828
Kansas,Ottawa,5704,39.13237408,-97.65020313
Kansas,Out of KS,0,0.0,0.0
Kansas,Pawnee,6414,38.18108732,-99.23692334
Kansas,Phillips,5234,39.78465501,-99.34668865
Kansas,Pottawatomie,24383,39.37925655,-96.34564657
Kansas,Pratt,9164,37.64780729,-98.73922153
Kansas,Rawlins,2530,39.78525843,-101.0761617
Kansas,Reno,61998,37.95230263,-98.08607292
Kansas,Republic,4636,39.82799632,-97.65036709
Kansas,Rice,9537,38.34616184,-98.19992118
Kansas,Riley,74232,39.28935726,-96.73420026
Kansas,Rooks,4920,39.35022773,-99.32484567
Kansas,Rush,3036,38.52275276,-99.30863983
Kansas,Russell,6856,38.91462787,-98.76254297
Kansas,Saline,54224,38.78369175,-97.65185177
Kansas,Scott,4823,38.48222076,-100.9066539
Kansas,Sedgwick,516042,37.6842718,-97.4608198
Kansas,Seward,21428,37.19324632,-100.8507201
Kansas,Shawnee,176875,39.04100763,-95.7557264
Kansas,Sheridan,2521,39.35018161,-100.4418259
Kansas,Sherman,5917,39.35147699,-101.7197624
Kansas,Smith,3583,39.78516566,-98.78566062
Kansas,Stafford,4156,38.03100851,-98.71762001
Kansas,Stanton,2006,37.56304714,-101.7843534
Kansas,Stevens,5485,37.1923008,-101.3118967
Kansas,Sumner,22836,37.23682549,-97.47721621
Kansas,Thomas,7777,39.35107575,-101.0553705
Kansas,Trego,2803,38.91467218,-99.87284448
Kansas,Unassigned,0,0.0,0.0
Kansas,Wabaunsee,6931,38.95471985,-96.20350509
Kansas,Wallace,1518,38.91686134,-101.7638876
Kansas,Washington,5406,39.78420784,-97.0875323
Kansas,Wichita,2119,38.48178252,-101.3471509
Kansas,Wilson,8525,37.55937174,-95.74323255
Kansas,Woodson,3138,37.8865336,-95.74006277
Kansas,Wyandotte,165429,39.11727348,-94.76378225
Kentucky,Adair,19202,37.10459774,-85.28129668
Kentucky,Allen,21315,36.75197631,-86.19457544
Kentucky,Anderson,22747,38.00671029,-84.99171713
Kentucky,Ballard,7888,37.05842757,-88.99427697
Kentucky,Barren,44249,36.96469836,-85.93338945
Kentucky,Bath,12500,38.14735938,-83.74588932
Kentucky,Bell,26032,36.73355174,-83.67766671
Kentucky,Boone,133581,38.97065142,-84.72615357
Kentucky,Bourbon,19788,38.2054607,-84.21827874
Kentucky,Boyd,46718,38.36176608,-82.68652187
Kentucky,Boyle,30060,37.62680923,-84.8633779
Kentucky,Bracken,8303,38.69158994,-84.08532444
Kentucky,Breathitt,12630,37.52333168,-83.31959161
Kentucky,Breckinridge,20477,37.77377239,-86.42885017
Kentucky,Bullitt,81676,37.97162523,-85.68955617
Kentucky,Butler,12879,37.20946153,-86.68748787
Kentucky,Caldwell,12747,37.14749129,-87.86948214
Kentucky,Calloway,39001,36.62093411,-88.2731593
Kentucky,Campbell,93584,38.94384345,-84.37875208
Kentucky,Carlisle,4760,36.85372876,-88.96692220000001
Kentucky,Carroll,10631,38.66599534,-85.12601074
Kentucky,Carter,26797,38.31690743,-83.05092385
Kentucky,Casey,16159,37.32533118,-84.92726209
Kentucky,Christian,70461,36.89267803,-87.49055367
Kentucky,Clark,36263,37.9689263,-84.14615986
Kentucky,Clay,19901,37.16451126,-83.712575
Kentucky,Clinton,10218,36.72581156,-85.13377529
Kentucky,Crittenden,8806,37.35839237,-88.08826090000002
Kentucky,Cumberland,6614,36.78926125,-85.39050034
Kentucky,Daviess,101511,37.73028906,-87.09019479999998
Kentucky,Edmonson,12150,37.21218923,-86.23955613
Kentucky,Elliott,7517,38.11624059,-83.09771563
Kentucky,Estill,14106,37.69241417,-83.95956369
Kentucky,Fayette,323152,38.0368225,-84.45576892
Kentucky,Fleming,14581,38.36758311,-83.69657514
Kentucky,Floyd,35589,37.56213922,-82.74750924
Kentucky,Franklin,50991,38.2379395,-84.87962551
Kentucky,Fulton,5969,36.55238827,-89.20140068
Kentucky,Gallatin,8869,38.75398691,-84.8558382
Kentucky,Garrard,17666,37.6388668,-84.53289319
Kentucky,Grant,25069,38.64962758,-84.62415957
Kentucky,Graves,37266,36.72292505,-88.65143315
Kentucky,Grayson,26427,37.46231118,-86.34248968
Kentucky,Green,10941,37.26484328,-85.5540745
